V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,rate,popSize,chroms,generationMean,generationSD
0.0193355,0.0313815,0.0294405,0.032349,0.030813,0.035652,0.0343435,0.0228995,0.027408,0.02624,1e-9_1000_5,9,1e-9,1000,5,0.02898625,0.00509835793417842
0.019761,0.0325865,0.0287915,0.032582,0.0299955,0.0346915,0.0340875,0.0223875,0.025605,0.023283,1e-9_1000_5,10,1e-9,1000,5,0.0283771,0.00531683254077714
0.017446,0.029915,0.0287775,0.031061,0.029369,0.033924,0.0334305,0.0228165,0.0232635,0.022934,1e-9_1000_5,11,1e-9,1000,5,0.0272937,0.00538996494628882
0.01608,0.0280135,0.028681,0.028144,0.028406,0.0330975,0.03293,0.0219365,0.02319,0.023905,1e-9_1000_5,12,1e-9,1000,5,0.02643835,0.00522078082202908
0.015477,0.027619,0.02707,0.028966,0.028167,0.03188,0.031682,0.0216105,0.021968,0.021644,1e-9_1000_5,13,1e-9,1000,5,0.02560835,0.00524740922344859
0.017424,0.024581,0.0272715,0.029528,0.024452,0.032429,0.032261,0.020462,0.0220825,0.02131,1e-9_1000_5,14,1e-9,1000,5,0.0251801,0.00509731181223114
0.01479,0.023125,0.027252,0.0285985,0.0248075,0.0321495,0.032098,0.020433,0.0199575,0.0205945,1e-9_1000_5,15,1e-9,1000,5,0.02438055,0.00566833293369596
0.0143355,0.0228245,0.0265055,0.0298495,0.0241315,0.03018,0.031716,0.020735,0.02052,0.0186805,1e-9_1000_5,16,1e-9,1000,5,0.0239478,0.00561807940788784
0.012542,0.021927,0.025182,0.027369,0.0244285,0.029943,0.0303235,0.0213385,0.019496,0.016409,1e-9_1000_5,17,1e-9,1000,5,0.02289585,0.00574089906359042
0.012919,0.021626,0.0243655,0.027422,0.0241065,0.029716,0.030397,0.021099,0.017968,0.0164435,1e-9_1000_5,18,1e-9,1000,5,0.02260625,0.00573827156637296
0.0130295,0.0218725,0.0249815,0.0263765,0.02286,0.030075,0.0296175,0.021938,0.0168435,0.0166865,1e-9_1000_5,19,1e-9,1000,5,0.02242805,0.00563220011013064
0.0125835,0.0214225,0.024575,0.026634,0.024106,0.031455,0.0295785,0.0219215,0.016433,0.0169745,1e-9_1000_5,20,1e-9,1000,5,0.02256835,0.00597585481588664
0.012469,0.021823,0.0237635,0.0263835,0.025038,0.0310405,0.029343,0.0202165,0.0159965,0.016883,1e-9_1000_5,21,1e-9,1000,5,0.02229565,0.00598710198885905
0.0129985,0.0194165,0.0225625,0.0259715,0.0247785,0.031251,0.026661,0.021075,0.016469,0.0170895,1e-9_1000_5,22,1e-9,1000,5,0.0218273,0.00551844402989748
0.0125725,0.018614,0.020861,0.025954,0.023335,0.0308585,0.026864,0.0197025,0.0179455,0.01726,1e-9_1000_5,23,1e-9,1000,5,0.0213967,0.00539272452373463
0.011004,0.018492,0.0208655,0.0244065,0.0227315,0.031528,0.0256775,0.0189715,0.016882,0.0167605,1e-9_1000_5,24,1e-9,1000,5,0.0207319,0.00569478919129877
0.010319,0.017866,0.0201785,0.024105,0.0216005,0.031806,0.0241355,0.0204215,0.0166795,0.016166,1e-9_1000_5,25,1e-9,1000,5,0.02032775,0.00576418962816496
0.0101125,0.0179615,0.0220875,0.0234855,0.022164,0.031157,0.024082,0.018695,0.016587,0.016346,1e-9_1000_5,26,1e-9,1000,5,0.0202678,0.00567876077639792
0.0096055,0.017868,0.021433,0.0225895,0.020824,0.0292475,0.0240265,0.01933,0.0169295,0.0151915,1e-9_1000_5,27,1e-9,1000,5,0.0197045,0.00533211786149639
0.0089085,0.0173855,0.019618,0.0246895,0.020598,0.0280085,0.0246665,0.0200225,0.016667,0.0153,1e-9_1000_5,28,1e-9,1000,5,0.0195864,0.00547471928148934
0.009154,0.01684,0.0197845,0.025027,0.020705,0.0272035,0.0252135,0.0190825,0.0166595,0.015142,1e-9_1000_5,29,1e-9,1000,5,0.01948115,0.00543052444802116
0.0095455,0.0170045,0.0194875,0.0241605,0.019827,0.0257505,0.024505,0.0194185,0.0163135,0.0140665,1e-9_1000_5,30,1e-9,1000,5,0.0190079,0.00503904128778481
0.0092485,0.017231,0.0190445,0.0240935,0.0190145,0.0238455,0.0244875,0.019995,0.016777,0.013218,1e-9_1000_5,31,1e-9,1000,5,0.0186955,0.00490118634164786
0.0088165,0.0168315,0.0193485,0.0235235,0.0186835,0.024282,0.024541,0.0184255,0.01612,0.013358,1e-9_1000_5,32,1e-9,1000,5,0.018393,0.00499404167761722
0.008492,0.017339,0.0191515,0.0235635,0.018741,0.024482,0.023942,0.01895,0.016988,0.013128,1e-9_1000_5,33,1e-9,1000,5,0.0184777,0.00499300948660558
0.008623,0.018231,0.019061,0.02385,0.0190005,0.022248,0.024681,0.018292,0.0163365,0.012743,1e-9_1000_5,34,1e-9,1000,5,0.0183066,0.00490533140685837
0.008196,0.018524,0.020957,0.0223935,0.0182995,0.0226465,0.023771,0.017302,0.0167005,0.011644,1e-9_1000_5,35,1e-9,1000,5,0.0180434,0.00496632651407904
0.008379,0.0179645,0.019831,0.021824,0.017028,0.0215725,0.0235075,0.0167205,0.016703,0.011298,1e-9_1000_5,36,1e-9,1000,5,0.0174828,0.004715714975837
0.007314,0.0167505,0.018939,0.020552,0.016934,0.021215,0.0238145,0.017257,0.01633,0.012111,1e-9_1000_5,37,1e-9,1000,5,0.0171217,0.00469910657702315
0.0070445,0.0162395,0.0206005,0.0194385,0.0177475,0.02142,0.0231975,0.0169525,0.017662,0.012572,1e-9_1000_5,38,1e-9,1000,5,0.01728745,0.00467054356490405
0.0072695,0.0168155,0.020437,0.0189995,0.0172905,0.021753,0.022511,0.0169195,0.0177625,0.0122575,1e-9_1000_5,39,1e-9,1000,5,0.01720155,0.00454907962272468
0.006354,0.015677,0.0202155,0.0185895,0.016975,0.021345,0.02185,0.0172395,0.0170985,0.012214,1e-9_1000_5,40,1e-9,1000,5,0.0167558,0.0046276015818132
0.006678,0.015195,0.02001,0.018008,0.016925,0.021643,0.020695,0.016037,0.0179635,0.0118975,1e-9_1000_5,41,1e-9,1000,5,0.0165052,0.00447880079559994
0.007279,0.014802,0.01888,0.017324,0.017268,0.0219135,0.019618,0.015622,0.016951,0.011934,1e-9_1000_5,42,1e-9,1000,5,0.01615915,0.00414369675296776
0.007437,0.0147695,0.0177165,0.017761,0.0168795,0.0217655,0.01842,0.0155645,0.016973,0.01166,1e-9_1000_5,43,1e-9,1000,5,0.01589465,0.00395275580414756
0.007634,0.01414,0.0167365,0.018618,0.0173695,0.021712,0.0174895,0.015479,0.0176065,0.0120695,1e-9_1000_5,44,1e-9,1000,5,0.01588545,0.00388353923953396
0.007233,0.0131565,0.0162805,0.018604,0.0170375,0.02093,0.017908,0.01515,0.0178935,0.0121455,1e-9_1000_5,45,1e-9,1000,5,0.01563385,0.00392501099821531
0.007304,0.0121175,0.016314,0.0175555,0.017093,0.022658,0.017265,0.015186,0.0175175,0.012509,1e-9_1000_5,46,1e-9,1000,5,0.01555195,0.0041295847480911
0.0074275,0.011835,0.0162855,0.0173345,0.0167335,0.0221025,0.0166235,0.01555,0.0173065,0.0126365,1e-9_1000_5,47,1e-9,1000,5,0.0153835,0.00394808694179852
0.007564,0.0114895,0.0156115,0.017475,0.01673,0.022682,0.016522,0.0157285,0.0156305,0.0120175,1e-9_1000_5,48,1e-9,1000,5,0.01514505,0.0040559000265046
0.0068855,0.0113735,0.0147395,0.017108,0.0168945,0.0213415,0.015697,0.0158775,0.014988,0.011542,1e-9_1000_5,49,1e-9,1000,5,0.0146447,0.00393366144959121
0.006513,0.011843,0.015118,0.01708,0.0174525,0.0210365,0.0149515,0.0152615,0.014677,0.011026,1e-9_1000_5,50,1e-9,1000,5,0.0144959,0.00397515620797193
0.0069135,0.012008,0.0148,0.0162015,0.0177525,0.020204,0.014995,0.015232,0.0141575,0.0101875,1e-9_1000_5,51,1e-9,1000,5,0.01424515,0.00378169343350304
0.007412,0.0120065,0.014967,0.0151935,0.0176175,0.019744,0.0143835,0.015362,0.01372,0.0105725,1e-9_1000_5,52,1e-9,1000,5,0.01409785,0.00348883434887483
0.00686,0.0119325,0.014755,0.015531,0.017542,0.0202175,0.014116,0.0157005,0.013083,0.010534,1e-9_1000_5,53,1e-9,1000,5,0.01402715,0.00372861372101691
0.0064325,0.0121965,0.0145,0.0146595,0.0177965,0.019718,0.014035,0.0150345,0.0128765,0.0108035,1e-9_1000_5,54,1e-9,1000,5,0.01380525,0.00365886365366504
0.0062745,0.0119385,0.0141185,0.014854,0.0184055,0.0191415,0.0141365,0.015361,0.0126925,0.0113935,1e-9_1000_5,55,1e-9,1000,5,0.0138316,0.00366076357244405
0.006639,0.011653,0.0141185,0.015164,0.0183655,0.019106,0.01341,0.015359,0.0121015,0.011332,1e-9_1000_5,56,1e-9,1000,5,0.01372485,0.00362630706742027
0.006485,0.011212,0.013968,0.015226,0.0191485,0.018992,0.0130955,0.015441,0.0120175,0.0113845,1e-9_1000_5,57,1e-9,1000,5,0.013697,0.00379951814196368
0.0067895,0.0118605,0.013866,0.015226,0.019819,0.0186575,0.013135,0.0150185,0.0121515,0.011097,1e-9_1000_5,58,1e-9,1000,5,0.01376205,0.00375213415160848
0.0062255,0.011554,0.013459,0.0150165,0.019287,0.0190625,0.0124695,0.015194,0.012281,0.010882,1e-9_1000_5,59,1e-9,1000,5,0.0135431,0.00388287364804299
0.0056965,0.0116685,0.0130745,0.0151265,0.019321,0.018756,0.012264,0.0146615,0.0123215,0.0108775,1e-9_1000_5,60,1e-9,1000,5,0.01337675,0.00393808152848567
0.0054555,0.011276,0.0133525,0.015184,0.019076,0.0180165,0.0125015,0.014477,0.0123395,0.0107245,1e-9_1000_5,61,1e-9,1000,5,0.0132403,0.00386344071751823
0.005682,0.0112905,0.012991,0.0146595,0.0189405,0.0176785,0.012275,0.013926,0.012379,0.0109095,1e-9_1000_5,62,1e-9,1000,5,0.01307315,0.00368921643329131
0.0055055,0.0113195,0.0129135,0.0140395,0.0188945,0.0174785,0.011802,0.0132915,0.011792,0.0103325,1e-9_1000_5,63,1e-9,1000,5,0.0127369,0.00371609899850188
0.005082,0.0110455,0.012789,0.013931,0.0187265,0.017213,0.0116825,0.0126755,0.0121395,0.010294,1e-9_1000_5,64,1e-9,1000,5,0.01255785,0.00374042903102186
0.0053155,0.0113025,0.012965,0.014342,0.018822,0.0178385,0.0115415,0.0123195,0.0121915,0.010387,1e-9_1000_5,65,1e-9,1000,5,0.0127025,0.00380392608585743
0.005766,0.011389,0.0131025,0.014975,0.018406,0.017127,0.0114705,0.012424,0.011951,0.010731,1e-9_1000_5,66,1e-9,1000,5,0.0127342,0.00354820118902209
0.0053775,0.0110565,0.013325,0.0145535,0.0184465,0.016875,0.011809,0.012572,0.0123845,0.0112035,1e-9_1000_5,67,1e-9,1000,5,0.0127603,0.00355452809182254
0.0050405,0.0112625,0.01337,0.0147215,0.0181775,0.016765,0.011331,0.0124225,0.0123025,0.0116205,1e-9_1000_5,68,1e-9,1000,5,0.01270135,0.00357571151466545
0.0050805,0.0109605,0.0132155,0.01465,0.018258,0.016912,0.011495,0.0118825,0.012646,0.011868,1e-9_1000_5,69,1e-9,1000,5,0.0126968,0.00359936039997232
0.0051865,0.0113145,0.013531,0.0143345,0.018046,0.0169635,0.0114445,0.011285,0.0121425,0.011906,1e-9_1000_5,70,1e-9,1000,5,0.0126154,0.00354243745181196
0.0048225,0.0114785,0.0129405,0.014073,0.018203,0.0164855,0.011558,0.0112395,0.012058,0.0124515,1e-9_1000_5,71,1e-9,1000,5,0.012531,0.00355478687437408
0.004842,0.011235,0.013186,0.0145955,0.017278,0.016301,0.011255,0.0113415,0.0117255,0.012355,1e-9_1000_5,72,1e-9,1000,5,0.01241145,0.00342893572288351
0.0047895,0.0112355,0.012836,0.0140125,0.0164535,0.0168885,0.011031,0.010753,0.0118455,0.0124535,1e-9_1000_5,73,1e-9,1000,5,0.01222985,0.00338708510415339
0.0045015,0.0107855,0.012948,0.0142745,0.015526,0.0171,0.011373,0.010825,0.012115,0.0123975,1e-9_1000_5,74,1e-9,1000,5,0.0121846,0.00339642714889894
0.004394,0.0103745,0.0131325,0.013609,0.014823,0.0175495,0.0114935,0.01096,0.012071,0.0127485,1e-9_1000_5,75,1e-9,1000,5,0.01211555,0.00341404159684676
0.0046335,0.0100355,0.0133765,0.013342,0.015401,0.0185475,0.0113775,0.011277,0.0123475,0.012103,1e-9_1000_5,76,1e-9,1000,5,0.0122441,0.00360096604939409
0.0046155,0.0103205,0.0132815,0.0128255,0.0149365,0.0178175,0.010793,0.0113815,0.0122315,0.0120635,1e-9_1000_5,77,1e-9,1000,5,0.01202665,0.00339986119038541
0.00436,0.0104685,0.013229,0.0123905,0.014893,0.0175345,0.010904,0.01177,0.011823,0.0122055,1e-9_1000_5,78,1e-9,1000,5,0.0119578,0.00337783674363736
0.00422,0.0102885,0.01342,0.0122535,0.0152075,0.0170195,0.0107015,0.012206,0.0119455,0.0116405,1e-9_1000_5,79,1e-9,1000,5,0.01189025,0.00337905360065672
0.0044395,0.010415,0.0137145,0.0118915,0.014952,0.01723,0.010678,0.0124745,0.011848,0.011685,1e-9_1000_5,80,1e-9,1000,5,0.0119328,0.00334567509546944
0.0041355,0.010556,0.0140425,0.011477,0.0143255,0.0174375,0.010679,0.012191,0.011582,0.012014,1e-9_1000_5,81,1e-9,1000,5,0.011844,0.00341676048651676
0.0043495,0.0106965,0.0137485,0.0115005,0.0143335,0.017251,0.010303,0.0122075,0.011019,0.012305,1e-9_1000_5,82,1e-9,1000,5,0.0117714,0.00333349849424161
0.004306,0.0104795,0.013932,0.0113415,0.0140125,0.0171975,0.0107025,0.011723,0.0109805,0.0119975,1e-9_1000_5,83,1e-9,1000,5,0.01166725,0.00330710281271824
0.0041805,0.010458,0.013631,0.011522,0.014085,0.016457,0.0107625,0.0110415,0.010881,0.0119285,1e-9_1000_5,84,1e-9,1000,5,0.0114947,0.00319334697457072
0.004177,0.010932,0.013625,0.0111695,0.013883,0.0162105,0.0110915,0.0111585,0.010637,0.0116275,1e-9_1000_5,85,1e-9,1000,5,0.01145115,0.0031173700458524
0.0040755,0.010479,0.0138295,0.011102,0.013735,0.0164845,0.011054,0.010371,0.011004,0.0120005,1e-9_1000_5,86,1e-9,1000,5,0.0114135,0.00322294433192177
0.0041345,0.0105735,0.0135785,0.010997,0.013448,0.016618,0.0110365,0.0103345,0.011206,0.011845,1e-9_1000_5,87,1e-9,1000,5,0.01137715,0.00318500922770336
0.0037915,0.010977,0.0133635,0.0112475,0.0134505,0.0171265,0.0112675,0.0100735,0.0108095,0.011754,1e-9_1000_5,88,1e-9,1000,5,0.0113861,0.00335316392713244
0.004083,0.0104855,0.013055,0.011492,0.013238,0.0169715,0.0107695,0.0100715,0.0113295,0.0112565,1e-9_1000_5,89,1e-9,1000,5,0.0112752,0.00322446204126449
0.003887,0.0100945,0.0133175,0.0112255,0.013261,0.0167905,0.010525,0.00997,0.011525,0.0110565,1e-9_1000_5,90,1e-9,1000,5,0.01116525,0.00327906886554705
0.003702,0.010127,0.013012,0.0111545,0.013269,0.0174445,0.010485,0.0097925,0.011077,0.010969,1e-9_1000_5,91,1e-9,1000,5,0.01110325,0.00343832087774445
0.003663,0.010133,0.012899,0.0114865,0.013365,0.0168325,0.010534,0.010021,0.010919,0.011373,1e-9_1000_5,92,1e-9,1000,5,0.0111226,0.00332011381833013
0.0038225,0.010018,0.012791,0.011745,0.013351,0.016952,0.009941,0.0105385,0.010527,0.011473,1e-9_1000_5,93,1e-9,1000,5,0.0111159,0.00331402129678666
0.0037125,0.0099275,0.01248,0.011536,0.013658,0.016835,0.009826,0.010903,0.0105745,0.011498,1e-9_1000_5,94,1e-9,1000,5,0.01109505,0.00332622895792751
0.0032355,0.0101575,0.0128385,0.011155,0.013485,0.0165145,0.009435,0.0110375,0.010684,0.0115165,1e-9_1000_5,95,1e-9,1000,5,0.0110059,0.00339612884849141
0.0035435,0.0100795,0.012565,0.010721,0.0130835,0.016529,0.0091865,0.0107135,0.010221,0.011546,1e-9_1000_5,96,1e-9,1000,5,0.01081885,0.00329700638669216
0.0036635,0.0100145,0.0122465,0.010875,0.0132835,0.01672,0.009198,0.010686,0.010182,0.01151,1e-9_1000_5,97,1e-9,1000,5,0.0108379,0.00330504432479943
0.0034795,0.0098485,0.012718,0.010587,0.0130665,0.0159925,0.009286,0.0104935,0.0098225,0.01123,1e-9_1000_5,98,1e-9,1000,5,0.0106524,0.00322536700581844
0.003308,0.01001,0.0124125,0.0105795,0.013395,0.0161275,0.0094215,0.010329,0.0099545,0.011036,1e-9_1000_5,99,1e-9,1000,5,0.01065735,0.00328647736143461
0.0033705,0.0098035,0.01254,0.0107195,0.013539,0.016426,0.009722,0.0100685,0.0098375,0.0108725,1e-9_1000_5,100,1e-9,1000,5,0.0106899,0.00334807039618013
0.003416,0.0099825,0.0125735,0.010664,0.013284,0.0158055,0.0093445,0.0102195,0.0094415,0.011282,1e-9_1000_5,101,1e-9,1000,5,0.0106013,0.00322695826161762
0.0033385,0.0097595,0.012902,0.0106765,0.013466,0.015999,0.00907,0.010368,0.009655,0.0113105,1e-9_1000_5,102,1e-9,1000,5,0.0106545,0.00333111413627466
0.003385,0.009656,0.013171,0.010686,0.0132625,0.0167625,0.0091255,0.0102485,0.009426,0.0111675,1e-9_1000_5,103,1e-9,1000,5,0.01068905,0.0034728925859993
0.003174,0.0099455,0.013656,0.010696,0.013492,0.0168745,0.0094095,0.010752,0.009642,0.010888,1e-9_1000_5,104,1e-9,1000,5,0.01085295,0.00356614447462366
0.003307,0.0098605,0.0130985,0.010514,0.0134555,0.0161705,0.009282,0.01085,0.0094355,0.010961,1e-9_1000_5,105,1e-9,1000,5,0.01069345,0.00337256305805474
0.0031895,0.009757,0.0134305,0.010161,0.013005,0.0165675,0.009589,0.010808,0.0091215,0.010728,1e-9_1000_5,106,1e-9,1000,5,0.0106357,0.00347180193527479
0.0030565,0.0101265,0.013609,0.0100935,0.0132705,0.0168545,0.009683,0.010539,0.0091535,0.0111895,1e-9_1000_5,107,1e-9,1000,5,0.01075755,0.00358586454359336
0.0030965,0.0100695,0.0132755,0.0100265,0.012671,0.0174935,0.009641,0.010891,0.008964,0.011048,1e-9_1000_5,108,1e-9,1000,5,0.01071765,0.0036457536185571
0.003022,0.0102115,0.0131025,0.0100305,0.01242,0.017498,0.0098385,0.0105405,0.008723,0.010741,1e-9_1000_5,109,1e-9,1000,5,0.01061275,0.00363903930583945
0.0031165,0.010176,0.013207,0.0099135,0.012515,0.0168055,0.0097135,0.0103595,0.0087605,0.0103995,1e-9_1000_5,110,1e-9,1000,5,0.01049665,0.00349263678687034
0.003022,0.0099875,0.012861,0.0101165,0.012422,0.01699,0.009659,0.0103565,0.008585,0.010508,1e-9_1000_5,111,1e-9,1000,5,0.01045075,0.00352907957979918
0.002833,0.0103165,0.013046,0.010428,0.0123105,0.016632,0.009696,0.010194,0.0092125,0.010855,1e-9_1000_5,112,1e-9,1000,5,0.01055235,0.00347498239044299
0.002934,0.0099775,0.012948,0.010196,0.012709,0.0172585,0.00997,0.0102615,0.008848,0.0111965,1e-9_1000_5,113,1e-9,1000,5,0.0106299,0.0036139043813828
0.002994,0.009818,0.0126275,0.01021,0.0130645,0.0170995,0.010291,0.010394,0.008502,0.011236,1e-9_1000_5,114,1e-9,1000,5,0.01062365,0.00358982049264924
0.00294,0.009426,0.0123215,0.009801,0.013153,0.017251,0.0102355,0.0103945,0.008485,0.0109525,1e-9_1000_5,115,1e-9,1000,5,0.010496,0.00363736566762265
0.002801,0.009545,0.012459,0.009446,0.013408,0.0173575,0.0102115,0.010054,0.008448,0.010737,1e-9_1000_5,116,1e-9,1000,5,0.0104467,0.0037288307014398
0.0027395,0.0093465,0.011906,0.0093165,0.013006,0.017101,0.009963,0.0100445,0.0084155,0.0105025,1e-9_1000_5,117,1e-9,1000,5,0.0102341,0.00363502461247972
0.0025295,0.0093965,0.011952,0.008902,0.01324,0.016864,0.0096065,0.0100225,0.0088445,0.010197,1e-9_1000_5,118,1e-9,1000,5,0.01015545,0.00365282656498894
0.002464,0.0093545,0.011563,0.008748,0.013022,0.017062,0.0099,0.0099525,0.0090115,0.0102065,1e-9_1000_5,119,1e-9,1000,5,0.0101284,0.00366802902569395
0.0025125,0.009465,0.0118775,0.008826,0.012582,0.016894,0.0102825,0.0095645,0.0091235,0.010249,1e-9_1000_5,120,1e-9,1000,5,0.01013765,0.0035956202992128
0.002542,0.009285,0.0117575,0.008495,0.0125665,0.017471,0.009892,0.009471,0.0085465,0.010048,1e-9_1000_5,121,1e-9,1000,5,0.01000745,0.00374604235197332
0.0026865,0.0091855,0.011762,0.0084665,0.012333,0.0170175,0.010099,0.0092545,0.0085115,0.010201,1e-9_1000_5,122,1e-9,1000,5,0.0099517,0.00360699058311311
0.0025125,0.0096255,0.011907,0.0085895,0.012835,0.017387,0.0105055,0.009191,0.0082965,0.0100675,1e-9_1000_5,123,1e-9,1000,5,0.0100917,0.00377368741860443
0.0026625,0.009827,0.0118485,0.008654,0.013119,0.0173475,0.010736,0.0094165,0.008668,0.0105315,1e-9_1000_5,124,1e-9,1000,5,0.01028105,0.00372618980588005
0.0027425,0.0099585,0.0114145,0.0090035,0.0133255,0.0172195,0.0108855,0.0093575,0.008433,0.0106815,1e-9_1000_5,125,1e-9,1000,5,0.01030215,0.00368255471446114
0.0029025,0.010165,0.0115885,0.0090165,0.013106,0.0166835,0.010895,0.009304,0.008307,0.01022,1e-9_1000_5,126,1e-9,1000,5,0.0102188,0.00352656741511251
0.0029495,0.010343,0.01202,0.0091605,0.012802,0.0168345,0.01092,0.0089465,0.0076635,0.0102365,1e-9_1000_5,127,1e-9,1000,5,0.0101876,0.00359464791816327
0.0029795,0.0100545,0.011824,0.009162,0.0126835,0.017158,0.010776,0.0093115,0.007265,0.0102405,1e-9_1000_5,128,1e-9,1000,5,0.01014545,0.00365392427132194
0.003049,0.009653,0.0121395,0.0092135,0.0123865,0.017271,0.0108625,0.009415,0.0068945,0.010265,1e-9_1000_5,129,1e-9,1000,5,0.01011495,0.00369480156172907
0.003171,0.0099295,0.0122095,0.009263,0.012875,0.017106,0.0109035,0.0092965,0.007159,0.010049,1e-9_1000_5,130,1e-9,1000,5,0.0101962,0.00364883685576651
0.003277,0.009869,0.0124,0.0092175,0.012578,0.017704,0.0109125,0.0093835,0.0072125,0.0100925,1e-9_1000_5,131,1e-9,1000,5,0.01026465,0.00373982977962307
0.003377,0.0101095,0.012387,0.009233,0.012053,0.0171465,0.0109095,0.0087625,0.007537,0.010081,1e-9_1000_5,132,1e-9,1000,5,0.0101596,0.00355318719837087
0.0033595,0.0099855,0.012078,0.0091405,0.012144,0.0168265,0.010623,0.008968,0.0073985,0.0100115,1e-9_1000_5,133,1e-9,1000,5,0.0100535,0.00347280830964733
0.0033405,0.0098055,0.012159,0.0090755,0.012216,0.0166015,0.0102865,0.0086555,0.0076365,0.00986,1e-9_1000_5,134,1e-9,1000,5,0.00996365,0.00342986056608396
0.00317,0.010092,0.011856,0.0090725,0.0122365,0.016245,0.0102295,0.0085625,0.007494,0.009954,1e-9_1000_5,135,1e-9,1000,5,0.0098912,0.0033870204474008
0.003202,0.0102205,0.011655,0.00923,0.012441,0.015965,0.010187,0.0091605,0.007495,0.010081,1e-9_1000_5,136,1e-9,1000,5,0.0099637,0.00330220790784994
0.003129,0.0102955,0.011682,0.0092695,0.011992,0.016058,0.009925,0.0094645,0.0073675,0.0101235,1e-9_1000_5,137,1e-9,1000,5,0.00993065,0.00330853682035831
0.002857,0.0105475,0.0117005,0.0092475,0.0119275,0.0157315,0.01009,0.0094585,0.0072825,0.0100885,1e-9_1000_5,138,1e-9,1000,5,0.0098931,0.00331537152099463
0.0027925,0.0104725,0.011853,0.0087985,0.012367,0.0158915,0.0099855,0.0098495,0.007569,0.0101595,1e-9_1000_5,139,1e-9,1000,5,0.00997385,0.00338808711230328
0.002549,0.0102275,0.011442,0.0091095,0.012445,0.0157725,0.010326,0.009332,0.0076115,0.0102855,1e-9_1000_5,140,1e-9,1000,5,0.00991005,0.00339933531452188
0.00251,0.009915,0.0117905,0.0092135,0.012347,0.0157315,0.010348,0.009578,0.0076245,0.0101835,1e-9_1000_5,141,1e-9,1000,5,0.00992415,0.00340275422799107
0.002313,0.009972,0.011813,0.0089885,0.0121835,0.0149955,0.0099845,0.009982,0.0075725,0.0103345,1e-9_1000_5,142,1e-9,1000,5,0.0098139,0.00331297827406768
0.002446,0.009914,0.0116325,0.0090255,0.0120665,0.014577,0.0097685,0.010042,0.007128,0.0103015,1e-9_1000_5,143,1e-9,1000,5,0.00969015,0.00322040270126786
0.0025925,0.009926,0.01141,0.0091475,0.011901,0.014914,0.0095805,0.0099845,0.007057,0.0103575,1e-9_1000_5,144,1e-9,1000,5,0.00968705,0.00322039480369514
0.002729,0.0096025,0.0112145,0.009128,0.012112,0.01471,0.009541,0.0097335,0.0070825,0.010015,1e-9_1000_5,145,1e-9,1000,5,0.0095868,0.00314451687863176
0.002521,0.009535,0.0113765,0.009186,0.0123155,0.0152705,0.0093975,0.010066,0.0071605,0.010131,1e-9_1000_5,146,1e-9,1000,5,0.00969595,0.00332284256197411
0.0026735,0.009664,0.011432,0.0092765,0.012503,0.0145845,0.0092775,0.0098725,0.007312,0.010162,1e-9_1000_5,147,1e-9,1000,5,0.00967575,0.00316904636242864
0.0025075,0.0093815,0.011512,0.009219,0.0128955,0.014551,0.009267,0.0101675,0.0073635,0.0102145,1e-9_1000_5,148,1e-9,1000,5,0.0097079,0.00325270807516171
0.0025115,0.0091135,0.0115425,0.00924,0.0127625,0.0139585,0.0094745,0.0099405,0.00733,0.0100295,1e-9_1000_5,149,1e-9,1000,5,0.0095903,0.00314205292232112
