V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,variable,generation,generationMean,generationSD
0.025547,0.0244077,0.0248857,0.0252701,0.0244133,0.0252522,0.0255821,0.024105,0.0242462,0.0245244,h0.2.spFly,49,0.02482337,0.000554392777029267
0.0254089,0.0241294,0.0247773,0.025033,0.0242037,0.0251103,0.0254309,0.0238998,0.0239642,0.0243438,h0.2.spFly,50,0.02463013,0.000591950110604301
0.0252119,0.0239414,0.0246236,0.0247984,0.0240559,0.0248495,0.0252875,0.0238165,0.023787,0.0241214,h0.2.spFly,51,0.02444931,0.000573088208161129
0.0250311,0.023845,0.024484,0.0246557,0.0238507,0.0245995,0.0249637,0.0235447,0.0236902,0.0239303,h0.2.spFly,52,0.02425949,0.000547375632652954
0.0248545,0.0237497,0.024287,0.0244685,0.0236627,0.024448,0.0247585,0.0234039,0.0235848,0.023759,h0.2.spFly,53,0.02409766,0.000524395061422631
0.0246885,0.0234867,0.0241487,0.0242549,0.0234981,0.0242111,0.0246504,0.0231397,0.0234653,0.0235622,h0.2.spFly,54,0.02391056,0.000545870935498696
0.0246038,0.0233773,0.0240886,0.0239851,0.0232661,0.023986,0.0244861,0.0231112,0.0232165,0.0233224,h0.2.spFly,55,0.02374431,0.000552238455842321
0.0245549,0.0231863,0.0238918,0.0236992,0.023093,0.0238481,0.0243219,0.0229487,0.0229623,0.023105,h0.2.spFly,56,0.02356112,0.000584852615432109
0.0243718,0.0230829,0.0237744,0.0235509,0.0230157,0.023672,0.024206,0.022709,0.0228374,0.0230181,h0.2.spFly,57,0.02342382,0.000578635728435621
0.0242429,0.0229442,0.0236478,0.0233683,0.0229078,0.0234824,0.0239398,0.0226125,0.0227882,0.0228403,h0.2.spFly,58,0.02327742,0.000545541467616247
0.0241582,0.0227874,0.0234571,0.02332,0.0228295,0.0233442,0.0239473,0.0225256,0.0226636,0.0227046,h0.2.spFly,59,0.02317375,0.000564355920496987
0.0240066,0.022591,0.0233191,0.0232286,0.0226705,0.023189,0.0237145,0.0223534,0.0225139,0.0226436,h0.2.spFly,60,0.02302302,0.000554327957079561
0.0238286,0.0224256,0.0231316,0.0230808,0.0223708,0.022927,0.0235269,0.0221459,0.0223049,0.0225078,h0.2.spFly,61,0.02282499,0.000564489191806775
0.0236708,0.0222674,0.0229649,0.0229848,0.0222015,0.0228795,0.0234058,0.0219724,0.0221279,0.0223614,h0.2.spFly,62,0.02268364,0.000580079326376048
0.023457,0.0222745,0.0228215,0.0227936,0.0220261,0.0227281,0.0233032,0.0218128,0.0220439,0.0222788,h0.2.spFly,63,0.02255395,0.000555587575355037
0.0231429,0.0222644,0.0227718,0.0226254,0.021933,0.0226949,0.0231464,0.0216833,0.0219442,0.02216,h0.2.spFly,64,0.02243663,0.000515007130587098
0.0229623,0.0220681,0.0226902,0.0225,0.0218098,0.0225234,0.0229165,0.0214582,0.0217893,0.0221515,h0.2.spFly,65,0.02228693,0.000510417750583883
0.0227753,0.0219725,0.0225334,0.022391,0.0217967,0.0223787,0.0228865,0.0212985,0.0216636,0.022041,h0.2.spFly,66,0.02217372,0.000507174258459993
0.0227294,0.021939,0.0223974,0.0223045,0.0215134,0.0222068,0.022728,0.0211864,0.0215158,0.021905,h0.2.spFly,67,0.02204257,0.000525274501887664
0.0226599,0.0218273,0.0222576,0.0221399,0.0214181,0.0221034,0.0226691,0.0210894,0.0214532,0.0218546,h0.2.spFly,68,0.02194725,0.000523844250071845
0.0225073,0.0217502,0.0221038,0.0219759,0.0212647,0.0219219,0.0224494,0.0209423,0.021337,0.0217218,h0.2.spFly,69,0.02179743,0.000506094207413776
0.0222794,0.0216712,0.0219343,0.0219051,0.0210923,0.0218167,0.0223587,0.0208153,0.0212163,0.0216454,h0.2.spFly,70,0.02167347,0.000501431584011662
0.0221933,0.0215566,0.0218774,0.0217498,0.0209362,0.0217254,0.0222797,0.0206847,0.0211202,0.0215157,h0.2.spFly,71,0.0215639,0.000520008916590219
0.0220655,0.021333,0.0217915,0.0216592,0.0208046,0.021571,0.0221565,0.0205962,0.0210573,0.0214419,h0.2.spFly,72,0.02144767,0.000512774544458326
0.021983,0.0212537,0.0215712,0.0215359,0.0206274,0.0214507,0.0220691,0.0205094,0.0209455,0.0213457,h0.2.spFly,73,0.02132916,0.000517338385284611
0.021893,0.0211239,0.0215693,0.0212788,0.0205453,0.0214648,0.021987,0.0204461,0.0208711,0.0213263,h0.2.spFly,74,0.02125056,0.000517867555354541
0.021745,0.0211089,0.0214101,0.0211526,0.0203849,0.0213483,0.0217935,0.0203363,0.0206713,0.0211601,h0.2.spFly,75,0.0211111,0.000509727314900384
0.02165,0.0209625,0.0212973,0.0211237,0.0203055,0.0212993,0.0217197,0.0202062,0.0205692,0.0210648,h0.2.spFly,76,0.02101982,0.000519984172408695
0.0215648,0.0208802,0.021187,0.021072,0.0202091,0.0211378,0.0216627,0.0201036,0.0204011,0.0209337,h0.2.spFly,77,0.0209152,0.000532487504287399
0.0214366,0.0207492,0.0211752,0.0210572,0.020083,0.0209722,0.0215354,0.0200315,0.0203726,0.0207006,h0.2.spFly,78,0.02081135,0.000525058433256084
0.0212244,0.0206118,0.0211061,0.0208991,0.020015,0.0208718,0.0214466,0.0199658,0.0203157,0.0206147,h0.2.spFly,79,0.0207071,0.000498552631791937
0.0211121,0.0205349,0.0211228,0.0207639,0.0199293,0.0208375,0.0213424,0.0199153,0.0202606,0.0204504,h0.2.spFly,80,0.02062692,0.000497014387898155
0.0210431,0.0203414,0.0209491,0.0207075,0.0198349,0.0208282,0.0212843,0.0198198,0.0202706,0.0203464,h0.2.spFly,81,0.02054253,0.000500095515432358
0.0209564,0.0201885,0.0208954,0.0206339,0.0198052,0.0206423,0.0211813,0.0197528,0.0201972,0.0202997,h0.2.spFly,82,0.02045527,0.000484983120095718
0.0208148,0.0200681,0.0207819,0.0205053,0.0197586,0.0205603,0.0210618,0.0196858,0.0200679,0.0202045,h0.2.spFly,83,0.0203509,0.000465320181285006
0.0206691,0.0200076,0.0205797,0.0203478,0.0196099,0.020511,0.0209348,0.0196066,0.0199513,0.0200685,h0.2.spFly,84,0.02022863,0.000451051891693184
0.0206487,0.0199502,0.0204907,0.0202427,0.0195138,0.0204556,0.0208763,0.0195275,0.0199482,0.0200774,h0.2.spFly,85,0.02017311,0.000455473444646093
0.0204588,0.0198423,0.0204013,0.0200973,0.0194237,0.0204214,0.0208862,0.0193695,0.0198893,0.0200309,h0.2.spFly,86,0.02008207,0.000476597955537183
0.0203582,0.0197132,0.0203639,0.0199618,0.0192984,0.0203383,0.020775,0.0192406,0.0197697,0.0200421,h0.2.spFly,87,0.01998612,0.000492310955934695
0.0203058,0.0195038,0.0202818,0.0199198,0.0192095,0.0202712,0.0206419,0.0191868,0.0195815,0.0199348,h0.2.spFly,88,0.01988369,0.00049904954430063
0.0202808,0.0194658,0.0202861,0.0197986,0.0190759,0.0201565,0.0206579,0.0191449,0.0195255,0.0198459,h0.2.spFly,89,0.01982379,0.000523610579321864
0.0201932,0.0194485,0.0202451,0.0197137,0.0190004,0.0201025,0.0205275,0.0190457,0.0193979,0.0197189,h0.2.spFly,90,0.01973934,0.00052113941448842
0.0201406,0.0194431,0.0201917,0.0196276,0.0188498,0.020054,0.0204542,0.0189677,0.0193545,0.0196356,h0.2.spFly,91,0.01967188,0.000534995727501112
0.0200197,0.0193313,0.0201256,0.0194902,0.0187415,0.0199591,0.0203931,0.0189225,0.0193455,0.0194623,h0.2.spFly,92,0.01957908,0.00053437431491834
0.0199237,0.0192996,0.020034,0.019317,0.0186907,0.0198253,0.0203794,0.018854,0.0192758,0.0193804,h0.2.spFly,93,0.01949799,0.000532739585017337
0.0198338,0.0192522,0.0198681,0.0192627,0.0186522,0.0196649,0.0202399,0.0188884,0.0191433,0.0193035,h0.2.spFly,94,0.0194109,0.000485175642880436
0.0198233,0.0191798,0.0197682,0.0191977,0.0185344,0.0195362,0.0201448,0.0188406,0.0190566,0.0192445,h0.2.spFly,95,0.01933261,0.000487205905478714
0.0197433,0.0191312,0.0196785,0.0192022,0.0184548,0.0194519,0.020135,0.0187797,0.0190041,0.0191448,h0.2.spFly,96,0.01927255,0.000492986137398068
0.0197529,0.0191197,0.019655,0.0191118,0.0183474,0.019439,0.020039,0.018731,0.0189424,0.0191473,h0.2.spFly,97,0.01922855,0.000505070349885373
0.0196056,0.01905,0.0196399,0.0190279,0.0182627,0.019403,0.0198912,0.0185799,0.0188726,0.0190102,h0.2.spFly,98,0.0191343,0.000504668584320443
0.0195619,0.0189106,0.0196243,0.0189381,0.0182115,0.01932,0.0198052,0.0185755,0.0188185,0.0190053,h0.2.spFly,99,0.01907709,0.000499280289683727
0.0194694,0.0188551,0.0195724,0.0188212,0.0181157,0.0192183,0.0197262,0.0184753,0.0187495,0.0188612,h0.2.spFly,100,0.01898643,0.000506999421542515
0.0193698,0.0188271,0.0195108,0.0187225,0.0180041,0.0190829,0.0196368,0.0183818,0.0186487,0.0188272,h0.2.spFly,101,0.01890117,0.000510614214125172
0.0194115,0.0187412,0.0194919,0.0186008,0.0178438,0.0189885,0.019494,0.0183165,0.0186481,0.0187233,h0.2.spFly,102,0.01882596,0.000535752032608785
0.0193119,0.0186604,0.0194425,0.0185807,0.0177916,0.0189197,0.0194329,0.0182733,0.0186117,0.0187029,h0.2.spFly,103,0.01877276,0.000525892636275589
0.0193125,0.018568,0.01935,0.0184748,0.0176927,0.0188007,0.0193963,0.0181911,0.0185837,0.0186263,h0.2.spFly,104,0.01869961,0.00054297102736293
0.0191583,0.0184964,0.0192325,0.0183987,0.0175928,0.0186386,0.0193323,0.0181266,0.0185295,0.0185747,h0.2.spFly,105,0.01860804,0.000531693976728051
0.0191533,0.0184485,0.019103,0.0183428,0.0175136,0.0185419,0.0192371,0.0180219,0.0184843,0.0185152,h0.2.spFly,106,0.01853616,0.000532479800764519
0.0190814,0.0184347,0.0189945,0.0182614,0.0175015,0.0184119,0.01922,0.0179603,0.0184166,0.0183994,h0.2.spFly,107,0.01846817,0.000523358241551617
0.01893,0.0183864,0.0189731,0.0181933,0.0173893,0.0183131,0.0191471,0.0179084,0.0182832,0.0183817,h0.2.spFly,108,0.01839056,0.000526438191370395
0.0189348,0.018343,0.0188271,0.0181607,0.017361,0.018318,0.0190843,0.0179154,0.0183337,0.0183275,h0.2.spFly,109,0.01836055,0.000506883342375519
0.018819,0.0183397,0.0187867,0.0181022,0.0172624,0.0182888,0.0189476,0.0178822,0.0182505,0.0182482,h0.2.spFly,110,0.01829273,0.000496904370522583
0.0187884,0.0182487,0.0188026,0.0180564,0.0171632,0.0182677,0.0188751,0.0177923,0.0181744,0.0181488,h0.2.spFly,111,0.01823176,0.000519298739113089
0.0188033,0.0181802,0.0187747,0.0181116,0.017156,0.018206,0.0188326,0.0177187,0.018052,0.0180822,h0.2.spFly,112,0.01819173,0.000522744779558395
0.0187892,0.0181026,0.0187783,0.0180711,0.0170888,0.0181372,0.0187012,0.0176834,0.0179915,0.0179777,h0.2.spFly,113,0.0181321,0.0005282319797631
0.0188089,0.0180545,0.0187351,0.0179917,0.0170542,0.0180999,0.0186949,0.017611,0.0179851,0.0179329,h0.2.spFly,114,0.01809682,0.000542365018127911
0.0187901,0.0179784,0.0186604,0.0179773,0.0170119,0.0180253,0.0186658,0.0175424,0.0179803,0.0179785,h0.2.spFly,115,0.01806104,0.000543101038686378
0.0187123,0.0179408,0.0185254,0.0179012,0.0170131,0.0179106,0.0185576,0.0174804,0.0180018,0.0179302,h0.2.spFly,116,0.01799734,0.000512548419826524
0.0186519,0.0178692,0.0184211,0.0178385,0.0169818,0.0178069,0.018468,0.0174502,0.0179895,0.0178834,h0.2.spFly,117,0.01793605,0.000495941571939455
0.018652,0.0178124,0.0184439,0.0177741,0.0169659,0.0178105,0.0184179,0.0174916,0.0179401,0.0177831,h0.2.spFly,118,0.01790915,0.000496079765651542
0.0186424,0.0176817,0.0183842,0.0176887,0.0169524,0.0177559,0.0183675,0.0174403,0.017843,0.0176676,h0.2.spFly,119,0.01784237,0.000500060827522235
0.0186072,0.0175529,0.0183641,0.0177232,0.01696,0.0177208,0.0182897,0.0173458,0.0177895,0.0176533,h0.2.spFly,120,0.01780065,0.000496245972275846
0.0185394,0.0174603,0.0182384,0.0177211,0.0168874,0.0177041,0.0181942,0.0172997,0.0177973,0.0176172,h0.2.spFly,121,0.01774591,0.000484472607756792
0.0185378,0.0174014,0.0182182,0.017625,0.0168621,0.0177,0.0180911,0.017193,0.0177159,0.0175828,h0.2.spFly,122,0.01769273,0.000493375198786661
0.0185666,0.0173887,0.0181471,0.0176041,0.016818,0.0176682,0.0180486,0.0171058,0.0176273,0.0175453,h0.2.spFly,123,0.01765197,0.000507354563835238
0.0185778,0.0173206,0.0180405,0.0175397,0.0168065,0.0176091,0.0180175,0.0170835,0.0175727,0.0175226,h0.2.spFly,124,0.01760905,0.000506464227649781
0.018452,0.017302,0.017998,0.0174722,0.0167655,0.0175647,0.0180166,0.0170392,0.0175182,0.0174438,h0.2.spFly,125,0.01755722,0.00049305417507162
0.0183443,0.017239,0.0179202,0.0174323,0.0167811,0.0175068,0.0179746,0.0170263,0.0174298,0.017427,h0.2.spFly,126,0.01750814,0.000464065316762869
0.0182869,0.0171416,0.0178979,0.0173799,0.016707,0.017434,0.0179723,0.0169845,0.0173831,0.0173613,h0.2.spFly,127,0.01745485,0.000477835537141761
0.0182312,0.0171253,0.0178251,0.017354,0.0166843,0.0173854,0.0179093,0.016901,0.0173259,0.0173165,h0.2.spFly,128,0.0174058,0.000469294191076107
0.0181702,0.0171329,0.0177838,0.0173047,0.0166167,0.0173174,0.0178951,0.016882,0.0173089,0.0172397,h0.2.spFly,129,0.01736514,0.000468639608512412
0.0181252,0.017079,0.0177745,0.0172878,0.0166237,0.0173113,0.0178146,0.0168553,0.0172939,0.0172404,h0.2.spFly,130,0.01734057,0.000454887761614518
0.0181153,0.0170508,0.0176999,0.017204,0.0165919,0.0172808,0.0177604,0.0168447,0.0173095,0.0171757,h0.2.spFly,131,0.0173033,0.000451223408573231
0.0180765,0.0170601,0.0176443,0.0172038,0.0165658,0.0172582,0.0177148,0.0167835,0.0172704,0.0171461,h0.2.spFly,132,0.01727235,0.000445327034012334
0.0180071,0.0170468,0.0175946,0.0171717,0.0165152,0.017218,0.0176523,0.0167784,0.0172323,0.0170984,h0.2.spFly,133,0.01723148,0.000432620379650438
0.017942,0.0170116,0.0174898,0.0171249,0.0164631,0.0171404,0.0176017,0.0167839,0.017136,0.0171326,h0.2.spFly,134,0.0171826,0.000416649284970785
0.0179769,0.0169354,0.0173466,0.0170545,0.0163882,0.0170665,0.0175704,0.0167588,0.0170545,0.0170901,h0.2.spFly,135,0.01712419,0.000434705566894294
0.0179739,0.0168357,0.0173366,0.0169671,0.0164616,0.0169725,0.0175892,0.0167363,0.016995,0.01702,h0.2.spFly,136,0.01708879,0.000437006377909217
0.0179824,0.0168296,0.0172477,0.0168913,0.0164417,0.0169407,0.0175325,0.0166906,0.0168938,0.0170338,h0.2.spFly,137,0.01704841,0.00044105964436671
0.0179351,0.0168353,0.017256,0.0168455,0.0164142,0.0169104,0.0174608,0.016622,0.0168381,0.0169721,h0.2.spFly,138,0.01700895,0.000437612688344385
0.0178911,0.016814,0.0171849,0.0167771,0.0163597,0.0169232,0.017348,0.0166033,0.016754,0.0169265,h0.2.spFly,139,0.01695818,0.000428863352492505
0.0178928,0.0167922,0.017119,0.0166832,0.0162759,0.0169474,0.0172652,0.0165158,0.0167283,0.0168505,h0.2.spFly,140,0.01690703,0.000446766294983556
0.0178574,0.0167522,0.0170722,0.0166004,0.0162612,0.0168904,0.0171905,0.0164526,0.0166637,0.0168671,h0.2.spFly,141,0.01686077,0.000446233294863174
0.017757,0.016714,0.0170818,0.0165389,0.0162305,0.0167805,0.0171638,0.0164188,0.0165936,0.0168327,h0.2.spFly,142,0.01681116,0.000436606691046606
0.0176669,0.016667,0.0170656,0.0164861,0.0162158,0.0167749,0.0171629,0.016385,0.0165992,0.0167927,h0.2.spFly,143,0.01678161,0.000424409949747228
0.017601,0.0166428,0.0170754,0.0164654,0.0161268,0.0167051,0.0170848,0.0163421,0.0165068,0.0167468,h0.2.spFly,144,0.0167297,0.0004277172534384
0.0174961,0.0166538,0.0170302,0.0163937,0.016061,0.016664,0.0170845,0.0162872,0.0164912,0.0167329,h0.2.spFly,145,0.01668946,0.000422977725181835
0.0174571,0.0166425,0.0170091,0.0163416,0.0160684,0.0166354,0.0170421,0.0162573,0.0164368,0.0166751,h0.2.spFly,146,0.01665654,0.00041734797418408
0.0174019,0.0165902,0.0169617,0.0162735,0.0160411,0.0166266,0.0169499,0.0161727,0.0164087,0.0165978,h0.2.spFly,147,0.01660241,0.000413011071818232
0.01731,0.0165347,0.016975,0.0162203,0.015964,0.0165431,0.0169096,0.0161591,0.0163767,0.0165534,h0.2.spFly,148,0.01655459,0.000411305986260027
0.0172547,0.0165432,0.016993,0.0161478,0.0159102,0.0164789,0.0169101,0.0160937,0.0162883,0.0165309,h0.2.spFly,149,0.01651508,0.000429935493352718
0.0171506,0.0165384,0.0169356,0.0160841,0.0158719,0.0164362,0.0168654,0.0160649,0.0163276,0.0164571,h0.2.spFly,150,0.01647318,0.000412748693517011
0.0170808,0.0164575,0.0168955,0.0161018,0.0158018,0.0164287,0.0168661,0.0160106,0.0163172,0.0163873,h0.2.spFly,151,0.01643473,0.000411466520981828
0.0170539,0.0164752,0.0168182,0.0160316,0.0157153,0.0163967,0.0168569,0.0159363,0.0163104,0.0162992,h0.2.spFly,152,0.01638937,0.000428629490482294
0.0170502,0.0163956,0.0168058,0.0160443,0.015763,0.0163588,0.0168305,0.0159609,0.0162603,0.016241,h0.2.spFly,153,0.01637104,0.000413117054167998
0.0170259,0.0163622,0.0167842,0.0160098,0.015743,0.0163046,0.0167843,0.0159634,0.0161736,0.0161928,h0.2.spFly,154,0.01633438,0.000411397414781484
0.0169188,0.016315,0.0167601,0.0159467,0.0156733,0.0162065,0.0167375,0.0159062,0.0161598,0.0161252,h0.2.spFly,155,0.01627491,0.000409816648569143
0.0169046,0.0162862,0.0167326,0.015903,0.0156975,0.0161564,0.0166667,0.0158942,0.0161152,0.0160703,h0.2.spFly,156,0.01624267,0.000401012460460326
0.0168587,0.0162639,0.0166704,0.0158245,0.0156756,0.0161623,0.0166408,0.0158251,0.0161102,0.0160082,h0.2.spFly,157,0.01620397,0.000402245127171645
0.0168602,0.0161999,0.0166536,0.015779,0.0155865,0.0161341,0.0165634,0.0157253,0.0160476,0.0159462,h0.2.spFly,158,0.01614958,0.000424159450626242
0.0167904,0.0161384,0.0166195,0.015781,0.0155905,0.016146,0.0164636,0.0157145,0.0160275,0.0159197,h0.2.spFly,159,0.01611911,0.000398106888075719
0.0167459,0.0161119,0.0165511,0.0157366,0.015511,0.016126,0.0163816,0.015658,0.0160042,0.0159074,h0.2.spFly,160,0.01607337,0.000396417229836332
0.0166952,0.016037,0.0165116,0.0157422,0.0155028,0.0161459,0.016348,0.0155824,0.0159655,0.0158616,h0.2.spFly,161,0.01603922,0.000391835931651672
0.0166663,0.0160128,0.0164403,0.0157023,0.0154844,0.0161316,0.0163032,0.015562,0.0158944,0.0158605,h0.2.spFly,162,0.01600578,0.000383524966013369
0.0165682,0.0160144,0.0164204,0.0156305,0.0154875,0.0160916,0.0162445,0.0155306,0.015886,0.0158141,h0.2.spFly,163,0.01596878,0.00036897701765226
0.0165155,0.0159807,0.0163374,0.0156607,0.0154764,0.0160361,0.016238,0.0155158,0.0159071,0.0157761,h0.2.spFly,164,0.01594438,0.000347923295505712
0.0164635,0.0159494,0.0163101,0.0156179,0.015447,0.0159934,0.016187,0.0154718,0.0158833,0.0157604,h0.2.spFly,165,0.01590838,0.00034423129110785
0.0164319,0.0159706,0.0162422,0.0155532,0.0154364,0.0159771,0.0161947,0.0154146,0.01583,0.0157192,h0.2.spFly,166,0.01587699,0.000349745575621289
0.016395,0.0159458,0.0162249,0.0155219,0.015441,0.0159108,0.0161611,0.0153683,0.0157659,0.0157459,h0.2.spFly,167,0.01584806,0.000345136041454832
0.0163101,0.0158817,0.0162297,0.0154861,0.0153846,0.0159347,0.0161041,0.0153075,0.0156939,0.015692,h0.2.spFly,168,0.01580244,0.000349388065686916
0.0162828,0.0159182,0.0162374,0.015454,0.0153681,0.0159028,0.0160209,0.0153211,0.0156729,0.0156072,h0.2.spFly,169,0.01577854,0.000346742018092862
0.0162501,0.0159096,0.0161987,0.0154048,0.0153368,0.0159,0.0159579,0.0152571,0.015614,0.0155817,h0.2.spFly,170,0.01574107,0.000353002581199251
0.016194,0.0158532,0.0162169,0.0153833,0.015288,0.0158634,0.0159101,0.0152261,0.0155267,0.0155246,h0.2.spFly,171,0.01569863,0.000359155924201299
0.0162047,0.0158327,0.016168,0.0153679,0.01526,0.0158209,0.0158485,0.0152026,0.0154862,0.0154375,h0.2.spFly,172,0.0156629,0.000362119409403399
0.016177,0.0158395,0.0161259,0.0152693,0.0152233,0.0157657,0.0159021,0.0152474,0.0154453,0.0154283,h0.2.spFly,173,0.01564238,0.00036463458664501
0.0161318,0.0157996,0.0160647,0.0152837,0.0152493,0.0157439,0.0158988,0.0151637,0.0153649,0.0153912,h0.2.spFly,174,0.01560916,0.000359012597117273
0.0160835,0.0158078,0.0160463,0.0152249,0.0151976,0.0157161,0.0158749,0.0151588,0.0153915,0.0153537,h0.2.spFly,175,0.01558551,0.000359707527644953
0.0160494,0.0157581,0.015981,0.015174,0.0151698,0.0156836,0.0158746,0.0151015,0.0153984,0.0153121,h0.2.spFly,176,0.01555025,0.000360299215930315
0.0160228,0.0158067,0.0159353,0.0151773,0.015159,0.0156052,0.0157884,0.0150833,0.015356,0.0152895,h0.2.spFly,177,0.01552235,0.000350431262082087
0.0160203,0.015777,0.0158783,0.0151341,0.0150925,0.0155125,0.0157635,0.0150605,0.0153533,0.0152747,h0.2.spFly,178,0.01548667,0.00035335595540789
0.0160205,0.0157401,0.0158553,0.0151017,0.0150203,0.0154297,0.0157362,0.0150437,0.0152983,0.0152475,h0.2.spFly,179,0.01544933,0.000363817445217302
0.0159436,0.0157172,0.0158613,0.0150831,0.0150159,0.015431,0.0156913,0.0150121,0.0152428,0.0151985,h0.2.spFly,180,0.01541968,0.000358173929816227
0.0159044,0.0157314,0.0158676,0.0150673,0.014971,0.0153682,0.0156616,0.0150245,0.0152241,0.0151167,h0.2.spFly,181,0.01539368,0.000364976665311937
0.0158948,0.0156977,0.0158443,0.0150298,0.0149036,0.0153947,0.0156118,0.0149798,0.0151984,0.0150773,h0.2.spFly,182,0.01536322,0.000375206810528096
0.0159131,0.0156777,0.0158316,0.014925,0.0148594,0.0153966,0.0155846,0.0149856,0.0151984,0.0150333,h0.2.spFly,183,0.01534053,0.000393008558148264
0.01589,0.0156228,0.0158046,0.0149032,0.0148318,0.0153578,0.0155769,0.0150073,0.0151095,0.0149934,h0.2.spFly,184,0.01530973,0.000391381783059855
0.0158477,0.0156024,0.0157848,0.0148929,0.0148107,0.015265,0.015562,0.0149589,0.0150171,0.0149663,h0.2.spFly,185,0.01527078,0.000394499009434047
0.0158369,0.0156161,0.0157184,0.0148827,0.0147719,0.0152374,0.0154951,0.0149347,0.0149973,0.014947,h0.2.spFly,186,0.01524375,0.000391051403981057
0.0158267,0.0155963,0.0156483,0.0148623,0.0147116,0.0152222,0.0154708,0.0149167,0.0149534,0.0149573,h0.2.spFly,187,0.01521656,0.000390784425369168
0.0158201,0.0155677,0.0156063,0.0147956,0.0146979,0.0151679,0.0154617,0.0149229,0.0149244,0.014919,h0.2.spFly,188,0.01518835,0.000394449208813167
0.0158041,0.0155369,0.0155939,0.0147211,0.0146529,0.0150929,0.0153711,0.0148345,0.0149127,0.0149328,h0.2.spFly,189,0.01514529,0.000402851007611168
0.0157589,0.015518,0.0156166,0.0146868,0.0146457,0.0150442,0.0153601,0.0148223,0.0148587,0.0149456,h0.2.spFly,190,0.01512569,0.000404999276954087
0.0157132,0.0154642,0.0156197,0.014607,0.0146445,0.0150133,0.0153039,0.0147376,0.0148248,0.0149054,h0.2.spFly,191,0.01508336,0.000411033167626274
0.0156836,0.0153742,0.0155828,0.0146021,0.0145792,0.0149847,0.0152388,0.0147016,0.0148106,0.0148278,h0.2.spFly,192,0.01503854,0.000405430013689169
0.0156505,0.0153509,0.0155587,0.0145921,0.0145466,0.0149708,0.0152256,0.0146695,0.0147888,0.0148142,h0.2.spFly,193,0.01501677,0.00040382528138898
0.0155927,0.0153042,0.0155153,0.0145906,0.0145737,0.0149596,0.0151964,0.0146685,0.0147568,0.0147654,h0.2.spFly,194,0.01499232,0.000383318262892164
0.0155829,0.0153133,0.0154828,0.0145406,0.0145456,0.0149372,0.0151696,0.0146652,0.0147023,0.014716,h0.2.spFly,195,0.01496555,0.000393102356616922
0.0155803,0.0152424,0.0154593,0.014551,0.0145565,0.0148826,0.015172,0.0146398,0.0146734,0.0146694,h0.2.spFly,196,0.01494267,0.000388867732583258
0.0155982,0.0151972,0.0154145,0.0145557,0.0145064,0.014841,0.0151071,0.0146125,0.0146402,0.0146532,h0.2.spFly,197,0.0149126,0.000390132615629324
0.0156135,0.0151726,0.0153618,0.0145245,0.0144853,0.0148143,0.0151202,0.0146043,0.0145592,0.0146076,h0.2.spFly,198,0.01488633,0.000401756327613863
0.0156148,0.0151295,0.0153356,0.0145307,0.0144888,0.014833,0.0150698,0.014565,0.0145334,0.0146115,h0.2.spFly,199,0.01487121,0.000396331761841572
0.0155976,0.0150984,0.0152907,0.0145106,0.0144742,0.0148126,0.0150636,0.0145383,0.01453,0.0145927,h0.2.spFly,200,0.01485087,0.000392147809576384
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,h0.4.spHuman,1,0.2,0
0.173903,0.173324,0.174313,0.173514,0.173807,0.174524,0.174456,0.174237,0.174169,0.17443,h0.4.spHuman,2,0.1740677,0.000414207154291988
0.16097,0.160836,0.161364,0.161268,0.161399,0.161995,0.161348,0.161852,0.161524,0.162896,h0.4.spHuman,3,0.1615452,0.000589285028186231
0.154583,0.154647,0.15515,0.154805,0.155081,0.155748,0.154827,0.155129,0.155341,0.156619,h0.4.spHuman,4,0.155193,0.000608879663352659
0.151185,0.151246,0.151941,0.151402,0.151765,0.152391,0.151583,0.15196,0.152373,0.153281,h0.4.spHuman,5,0.1519127,0.000639556973398165
0.149121,0.149418,0.150434,0.149434,0.150029,0.150613,0.149636,0.14989,0.150504,0.151171,h0.4.spHuman,6,0.150025,0.000646382239855026
0.148046,0.148561,0.149291,0.148377,0.14886,0.149352,0.148657,0.148963,0.149578,0.15013,h0.4.spHuman,7,0.1489815,0.000618755965178877
0.147306,0.147932,0.148692,0.147617,0.14824,0.148584,0.148157,0.148298,0.148928,0.149495,h0.4.spHuman,8,0.1483249,0.000638098816798776
0.146842,0.147519,0.148216,0.147088,0.147738,0.148066,0.147737,0.14783,0.148502,0.148969,h0.4.spHuman,9,0.1478507,0.000631563676740337
0.146366,0.147172,0.147916,0.146736,0.14749,0.147723,0.147449,0.147515,0.148144,0.148577,h0.4.spHuman,10,0.1475088,0.000647802919275776
0.146095,0.146943,0.147662,0.146468,0.14725,0.147417,0.147159,0.14735,0.147856,0.148312,h0.4.spHuman,11,0.1472512,0.000645564146051084
0.145866,0.146805,0.147337,0.146227,0.147051,0.147164,0.146839,0.1471,0.147657,0.148254,h0.4.spHuman,12,0.14703,0.000674591398963519
0.145643,0.146692,0.147091,0.146084,0.146871,0.146881,0.146569,0.146917,0.147494,0.14812,h0.4.spHuman,13,0.1468362,0.000686151392429786
